period,party,label_l2,meeting_count,mention_count,party_meetings,party_total_chars,meeting_presence_rate,mentions_per_10k_chars
2025-Q1,국민의힘,지방행정,2,2089,4,469154,0.5,44.526957
2025-Q1,기본소득당,인공지능·디지털 정부,0,0,3,9240,0.0,0.0
2025-Q1,기본소득당,재난·안전,1,22,3,9240,0.333333,23.809524
2025-Q1,기본소득당,정부혁신·행정지원,2,56,3,9240,0.666667,60.606061
2025-Q1,기본소득당,지방재정·기타,0,0,3,9240,0.0,0.0
2025-Q1,기본소득당,지방행정,0,0,3,9240,0.0,0.0
2025-Q1,더불어민주당,인공지능·디지털 정부,0,0,5,978493,0.0,0.0
2025-Q1,더불어민주당,재난·안전,3,2579,5,978493,0.6,26.356857
2025-Q1,더불어민주당,정부혁신·행정지원,3,757,5,978493,0.6,7.736386
2025-Q1,더불어민주당,지방재정·기타,2,1500,5,978493,0.4,15.329696
2025-Q1,더불어민주당,지방행정,2,6420,5,978493,0.4,65.611098
2025-Q1,미래통합당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q1,미래통합당,재난·안전,0,0,0,0,0.0,0.0
2025-Q1,미래통합당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q1,미래통합당,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q1,미래통합당,지방행정,0,0,0,0,0.0,0.0
2025-Q1,미분류,인공지능·디지털 정부,0,0,4,1139361,0.0,0.0
2025-Q1,미분류,재난·안전,3,1683,4,1139361,0.75,14.771438
2025-Q1,미분류,정부혁신·행정지원,2,825,4,1139361,0.5,7.240901
2025-Q1,미분류,지방재정·기타,2,821,4,1139361,0.5,7.205793
2025-Q1,미분류,지방행정,2,3599,4,1139361,0.5,31.587881
2025-Q1,새누리당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q1,새누리당,재난·안전,0,0,0,0,0.0,0.0
2025-Q1,새누리당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q1,새누리당,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q1,새누리당,지방행정,0,0,0,0,0.0,0.0
2025-Q1,새로운미래,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q1,새로운미래,재난·안전,0,0,0,0,0.0,0.0
2025-Q1,새로운미래,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q1,새로운미래,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q1,새로운미래,지방행정,0,0,0,0,0.0,0.0
2025-Q1,열린민주당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q1,열린민주당,재난·안전,0,0,0,0,0.0,0.0
2025-Q1,열린민주당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q1,열린민주당,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q1,열린민주당,지방행정,0,0,0,0,0.0,0.0
2025-Q1,정의당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q1,정의당,재난·안전,0,0,0,0,0.0,0.0
2025-Q1,정의당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q1,정의당,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q1,정의당,지방행정,0,0,0,0,0.0,0.0
2025-Q1,조국혁신당,인공지능·디지털 정부,0,0,3,27797,0.0,0.0
2025-Q1,조국혁신당,재난·안전,2,103,3,27797,0.666667,37.054358
2025-Q1,조국혁신당,정부혁신·행정지원,1,21,3,27797,0.333333,7.554772
2025-Q1,조국혁신당,지방재정·기타,1,72,3,27797,0.333333,25.902076
2025-Q1,조국혁신당,지방행정,1,288,3,27797,0.333333,103.608303
2025-Q1,진보당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q1,진보당,재난·안전,0,0,0,0,0.0,0.0
2025-Q1,진보당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q1,진보당,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q1,진보당,지방행정,0,0,0,0,0.0,0.0
2025-Q2,국민의당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q2,국민의당,재난·안전,0,0,0,0,0.0,0.0
2025-Q2,국민의당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q2,국민의당,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q2,국민의당,지방행정,0,0,0,0,0.0,0.0
2025-Q2,국민의힘,인공지능·디지털 정부,0,0,1,27629,0.0,0.0
2025-Q2,국민의힘,재난·안전,0,0,1,27629,0.0,0.0
2025-Q2,국민의힘,정부혁신·행정지원,0,0,1,27629,0.0,0.0
2025-Q2,국민의힘,지방재정·기타,1,411,1,27629,1.0,148.756741
2025-Q2,국민의힘,지방행정,0,0,1,27629,0.0,0.0
2025-Q2,기본소득당,인공지능·디지털 정부,0,0,1,10267,0.0,0.0
2025-Q2,기본소득당,재난·안전,1,9,1,10267,1.0,8.765949
2025-Q2,기본소득당,정부혁신·행정지원,0,0,1,10267,0.0,0.0
2025-Q2,기본소득당,지방재정·기타,1,107,1,10267,1.0,104.217396
2025-Q2,기본소득당,지방행정,1,3,1,10267,1.0,2.921983
2025-Q2,더불어민주당,인공지능·디지털 정부,0,0,1,60722,0.0,0.0
2025-Q2,더불어민주당,재난·안전,1,25,1,60722,1.0,4.117124
2025-Q2,더불어민주당,정부혁신·행정지원,0,0,1,60722,0.0,0.0
2025-Q2,더불어민주당,지방재정·기타,1,706,1,60722,1.0,116.26758
2025-Q2,더불어민주당,지방행정,1,3,1,60722,1.0,0.494055
2025-Q2,미래통합당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q2,미래통합당,재난·안전,0,0,0,0,0.0,0.0
2025-Q2,미래통합당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q2,미래통합당,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q2,미래통합당,지방행정,0,0,0,0,0.0,0.0
2025-Q2,미분류,인공지능·디지털 정부,0,0,1,24821,0.0,0.0
2025-Q2,미분류,재난·안전,1,26,1,24821,1.0,10.475001
2025-Q2,미분류,정부혁신·행정지원,0,0,1,24821,0.0,0.0
2025-Q2,미분류,지방재정·기타,1,655,1,24821,1.0,263.889448
2025-Q2,미분류,지방행정,0,0,1,24821,0.0,0.0
2025-Q2,새누리당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q2,새누리당,재난·안전,0,0,0,0,0.0,0.0
2025-Q2,새누리당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q2,새누리당,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q2,새누리당,지방행정,0,0,0,0,0.0,0.0
2025-Q2,새로운미래,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q2,새로운미래,재난·안전,0,0,0,0,0.0,0.0
2025-Q2,새로운미래,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q2,새로운미래,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q2,새로운미래,지방행정,0,0,0,0,0.0,0.0
2025-Q2,열린민주당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q2,열린민주당,재난·안전,0,0,0,0,0.0,0.0
2025-Q2,열린민주당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q2,열린민주당,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q2,열린민주당,지방행정,0,0,0,0,0.0,0.0
2025-Q2,정의당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q2,정의당,재난·안전,0,0,0,0,0.0,0.0
2025-Q2,정의당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q2,정의당,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q2,정의당,지방행정,0,0,0,0,0.0,0.0
2025-Q2,조국혁신당,인공지능·디지털 정부,0,0,1,2686,0.0,0.0
2025-Q2,조국혁신당,재난·안전,0,0,1,2686,0.0,0.0
2025-Q2,조국혁신당,정부혁신·행정지원,0,0,1,2686,0.0,0.0
2025-Q2,조국혁신당,지방재정·기타,1,34,1,2686,1.0,126.582278
2025-Q2,조국혁신당,지방행정,0,0,1,2686,0.0,0.0
2025-Q2,진보당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q2,진보당,재난·안전,0,0,0,0,0.0,0.0
2025-Q2,진보당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q2,진보당,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q2,진보당,지방행정,0,0,0,0,0.0,0.0
2025-Q3,국민의당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q3,국민의당,재난·안전,0,0,0,0,0.0,0.0
2025-Q3,국민의당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q3,국민의당,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q3,국민의당,지방행정,0,0,0,0,0.0,0.0
2025-Q3,국민의힘,인공지능·디지털 정부,1,9,9,1804552,0.111111,0.049874
2025-Q3,국민의힘,재난·안전,4,598,9,1804552,0.444444,3.313842
2025-Q3,국민의힘,정부혁신·행정지원,8,5826,9,1804552,0.888889,32.285021
2025-Q3,국민의힘,지방재정·기타,5,618,9,1804552,0.555556,3.424673
2025-Q3,국민의힘,지방행정,4,2101,9,1804552,0.444444,11.642779
2025-Q3,기본소득당,인공지능·디지털 정부,0,0,4,28750,0.0,0.0
2025-Q3,기본소득당,재난·안전,1,7,4,28750,0.25,2.434783
2025-Q3,기본소득당,정부혁신·행정지원,4,127,4,28750,1.0,44.173913
2025-Q3,기본소득당,지방재정·기타,1,3,4,28750,0.25,1.043478
2025-Q3,기본소득당,지방행정,1,3,4,28750,0.25,1.043478
2025-Q3,더불어민주당,인공지능·디지털 정부,1,72,11,3251752,0.090909,0.221419
2025-Q3,더불어민주당,재난·안전,5,1631,11,3251752,0.454545,5.015758
2025-Q3,더불어민주당,정부혁신·행정지원,8,13066,11,3251752,0.727273,40.181416
2025-Q3,더불어민주당,지방재정·기타,5,1720,11,3251752,0.454545,5.289456
2025-Q3,더불어민주당,지방행정,6,5505,11,3251752,0.545455,16.929335
2025-Q3,미래통합당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q3,미래통합당,재난·안전,0,0,0,0,0.0,0.0
2025-Q3,미래통합당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q3,미래통합당,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q3,미래통합당,지방행정,0,0,0,0,0.0,0.0
2025-Q3,미분류,인공지능·디지털 정부,0,0,7,2026652,0.0,0.0
2025-Q3,미분류,재난·안전,3,480,7,2026652,0.428571,2.368438
2025-Q3,미분류,정부혁신·행정지원,5,3257,7,2026652,0.714286,16.07084
2025-Q3,미분류,지방재정·기타,4,438,7,2026652,0.571429,2.1612
2025-Q3,미분류,지방행정,3,3366,7,2026652,0.428571,16.608673
2025-Q3,새누리당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q3,새누리당,재난·안전,0,0,0,0,0.0,0.0
2025-Q3,새누리당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q3,새누리당,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q3,새누리당,지방행정,0,0,0,0,0.0,0.0
2025-Q3,새로운미래,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q3,새로운미래,재난·안전,0,0,0,0,0.0,0.0
2025-Q3,새로운미래,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q3,새로운미래,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q3,새로운미래,지방행정,0,0,0,0,0.0,0.0
2025-Q3,열린민주당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q3,열린민주당,재난·안전,0,0,0,0,0.0,0.0
2025-Q3,열린민주당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q3,열린민주당,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q3,열린민주당,지방행정,0,0,0,0,0.0,0.0
2025-Q3,정의당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q3,정의당,재난·안전,0,0,0,0,0.0,0.0
2025-Q3,정의당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q3,정의당,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q3,정의당,지방행정,0,0,0,0,0.0,0.0
2025-Q3,조국혁신당,인공지능·디지털 정부,1,18,6,1005579,0.166667,0.179001
2025-Q3,조국혁신당,재난·안전,3,230,6,1005579,0.5,2.287239
2025-Q3,조국혁신당,정부혁신·행정지원,6,682,6,1005579,1.0,6.782162
2025-Q3,조국혁신당,지방재정·기타,4,187,6,1005579,0.666667,1.859625
2025-Q3,조국혁신당,지방행정,3,607,6,1005579,0.5,6.036323
2025-Q3,진보당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q3,진보당,재난·안전,0,0,0,0,0.0,0.0
2025-Q3,진보당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q3,진보당,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q3,진보당,지방행정,0,0,0,0,0.0,0.0
2025-Q4,국민의당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q4,국민의당,재난·안전,0,0,0,0,0.0,0.0
2025-Q4,국민의당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q4,국민의당,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q4,국민의당,지방행정,0,0,0,0,0.0,0.0
2025-Q4,국민의힘,인공지능·디지털 정부,1,49,7,3161813,0.142857,0.154974
2025-Q4,국민의힘,재난·안전,2,401,7,3161813,0.285714,1.26826
2025-Q4,국민의힘,정부혁신·행정지원,4,309,7,3161813,0.571429,0.977287
2025-Q4,국민의힘,지방재정·기타,5,26510,7,3161813,0.714286,83.844301
2025-Q4,국민의힘,지방행정,2,819,7,3161813,0.285714,2.590286
2025-Q4,기본소득당,인공지능·디지털 정부,2,60,3,684880,0.666667,0.876066
2025-Q4,기본소득당,재난·안전,2,264,3,684880,0.666667,3.85469
2025-Q4,기본소득당,정부혁신·행정지원,3,278,3,684880,1.0,4.059105
2025-Q4,기본소득당,지방재정·기타,2,67,3,684880,0.666667,0.978274
2025-Q4,기본소득당,지방행정,2,341,3,684880,0.666667,4.978974
2025-Q4,더불어민주당,인공지능·디지털 정부,2,252,10,8550642,0.2,0.294715
2025-Q4,더불어민주당,재난·안전,3,1830,10,8550642,0.3,2.14019
2025-Q4,더불어민주당,정부혁신·행정지원,9,1182,10,8550642,0.9,1.382352
2025-Q4,더불어민주당,지방재정·기타,5,101245,10,8550642,0.5,118.406314
2025-Q4,더불어민주당,지방행정,3,2457,10,8550642,0.3,2.873468
2025-Q4,미래통합당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q4,미래통합당,재난·안전,0,0,0,0,0.0,0.0
2025-Q4,미래통합당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q4,미래통합당,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q4,미래통합당,지방행정,0,0,0,0,0.0,0.0
2025-Q4,미분류,인공지능·디지털 정부,1,49,7,18968358,0.142857,0.025832
2025-Q4,미분류,재난·안전,2,475,7,18968358,0.285714,0.250417
2025-Q4,미분류,정부혁신·행정지원,4,248,7,18968358,0.571429,0.130744
2025-Q4,미분류,지방재정·기타,5,138194,7,18968358,0.714286,72.855015
2025-Q4,미분류,지방행정,2,1332,7,18968358,0.285714,0.702222
2025-Q4,새누리당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q4,새누리당,재난·안전,0,0,0,0,0.0,0.0
2025-Q4,새누리당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q4,새누리당,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q4,새누리당,지방행정,0,0,0,0,0.0,0.0
2025-Q4,새로운미래,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q4,새로운미래,재난·안전,0,0,0,0,0.0,0.0
2025-Q4,새로운미래,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q4,새로운미래,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q4,새로운미래,지방행정,0,0,0,0,0.0,0.0
2025-Q4,열린민주당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q4,열린민주당,재난·안전,0,0,0,0,0.0,0.0
2025-Q4,열린민주당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q4,열린민주당,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q4,열린민주당,지방행정,0,0,0,0,0.0,0.0
2025-Q4,정의당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2025-Q4,정의당,재난·안전,0,0,0,0,0.0,0.0
2025-Q4,정의당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2025-Q4,정의당,지방재정·기타,0,0,0,0,0.0,0.0
2025-Q4,정의당,지방행정,0,0,0,0,0.0,0.0
2025-Q4,조국혁신당,인공지능·디지털 정부,2,15,5,535079,0.4,0.280332
2025-Q4,조국혁신당,재난·안전,3,137,5,535079,0.6,2.56037
2025-Q4,조국혁신당,정부혁신·행정지원,3,55,5,535079,0.6,1.027886
2025-Q4,조국혁신당,지방재정·기타,3,2243,5,535079,0.6,41.919044
2025-Q4,조국혁신당,지방행정,3,141,5,535079,0.6,2.635125
2025-Q4,진보당,인공지능·디지털 정부,1,4,1,219450,1.0,0.182274
2025-Q4,진보당,재난·안전,1,48,1,219450,1.0,2.187286
2025-Q4,진보당,정부혁신·행정지원,1,11,1,219450,1.0,0.501253
2025-Q4,진보당,지방재정·기타,1,13,1,219450,1.0,0.59239
2025-Q4,진보당,지방행정,1,29,1,219450,1.0,1.321486
2026-Q1,국민의당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2026-Q1,국민의당,재난·안전,0,0,0,0,0.0,0.0
2026-Q1,국민의당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2026-Q1,국민의당,지방재정·기타,0,0,0,0,0.0,0.0
2026-Q1,국민의당,지방행정,0,0,0,0,0.0,0.0
2026-Q1,국민의힘,인공지능·디지털 정부,0,0,2,37508,0.0,0.0
2026-Q1,국민의힘,재난·안전,0,0,2,37508,0.0,0.0
2026-Q1,국민의힘,정부혁신·행정지원,1,185,2,37508,0.5,49.322811
2026-Q1,국민의힘,지방재정·기타,0,0,2,37508,0.0,0.0
2026-Q1,국민의힘,지방행정,1,132,2,37508,0.5,35.192492
2026-Q1,기본소득당,인공지능·디지털 정부,0,0,2,6243,0.0,0.0
2026-Q1,기본소득당,재난·안전,0,0,2,6243,0.0,0.0
2026-Q1,기본소득당,정부혁신·행정지원,1,13,2,6243,0.5,20.823322
2026-Q1,기본소득당,지방재정·기타,0,0,2,6243,0.0,0.0
2026-Q1,기본소득당,지방행정,1,3,2,6243,0.5,4.805382
2026-Q1,더불어민주당,인공지능·디지털 정부,1,57,2,1015164,0.5,0.561486
2026-Q1,더불어민주당,재난·안전,1,1368,2,1015164,0.5,13.475655
2026-Q1,더불어민주당,정부혁신·행정지원,1,1417,2,1015164,0.5,13.958336
2026-Q1,더불어민주당,지방재정·기타,1,266,2,1015164,0.5,2.620266
2026-Q1,더불어민주당,지방행정,2,1090,2,1015164,1.0,10.737181
2026-Q1,미래통합당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2026-Q1,미래통합당,재난·안전,0,0,0,0,0.0,0.0
2026-Q1,미래통합당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2026-Q1,미래통합당,지방재정·기타,0,0,0,0,0.0,0.0
2026-Q1,미래통합당,지방행정,0,0,0,0,0.0,0.0
2026-Q1,미분류,인공지능·디지털 정부,1,9,2,1438869,0.5,0.062549
2026-Q1,미분류,재난·안전,1,216,2,1438869,0.5,1.501179
2026-Q1,미분류,정부혁신·행정지원,1,241,2,1438869,0.5,1.674927
2026-Q1,미분류,지방재정·기타,1,42,2,1438869,0.5,0.291896
2026-Q1,미분류,지방행정,2,366,2,1438869,1.0,2.543665
2026-Q1,새누리당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2026-Q1,새누리당,재난·안전,0,0,0,0,0.0,0.0
2026-Q1,새누리당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2026-Q1,새누리당,지방재정·기타,0,0,0,0,0.0,0.0
2026-Q1,새누리당,지방행정,0,0,0,0,0.0,0.0
2026-Q1,새로운미래,인공지능·디지털 정부,1,3,1,195592,1.0,0.153381
2026-Q1,새로운미래,재난·안전,1,72,1,195592,1.0,3.681132
2026-Q1,새로운미래,정부혁신·행정지원,1,46,1,195592,1.0,2.351834
2026-Q1,새로운미래,지방재정·기타,1,14,1,195592,1.0,0.715776
2026-Q1,새로운미래,지방행정,1,49,1,195592,1.0,2.505215
2026-Q1,열린민주당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2026-Q1,열린민주당,재난·안전,0,0,0,0,0.0,0.0
2026-Q1,열린민주당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2026-Q1,열린민주당,지방재정·기타,0,0,0,0,0.0,0.0
2026-Q1,열린민주당,지방행정,0,0,0,0,0.0,0.0
2026-Q1,정의당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2026-Q1,정의당,재난·안전,0,0,0,0,0.0,0.0
2026-Q1,정의당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2026-Q1,정의당,지방재정·기타,0,0,0,0,0.0,0.0
2026-Q1,정의당,지방행정,0,0,0,0,0.0,0.0
2026-Q1,조국혁신당,인공지능·디지털 정부,1,15,2,388602,0.5,0.385999
2026-Q1,조국혁신당,재난·안전,1,360,2,388602,0.5,9.263977
2026-Q1,조국혁신당,정부혁신·행정지원,1,242,2,388602,0.5,6.227451
2026-Q1,조국혁신당,지방재정·기타,1,70,2,388602,0.5,1.801329
2026-Q1,조국혁신당,지방행정,2,248,2,388602,1.0,6.381851
2026-Q1,진보당,인공지능·디지털 정부,1,3,1,317216,1.0,0.094573
2026-Q1,진보당,재난·안전,1,72,1,317216,1.0,2.269747
2026-Q1,진보당,정부혁신·행정지원,1,46,1,317216,1.0,1.450116
2026-Q1,진보당,지방재정·기타,1,14,1,317216,1.0,0.44134
2026-Q1,진보당,지방행정,1,49,1,317216,1.0,1.544689
